SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |1|CPF/CNPJ OBRIGATORIO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |634|TIPO DE CÓDIGO PARA CÓDIGO DE BARRA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |635|NÚMERO DE DIAS PARA PERÍODO DE CONSULTA NAS NOTAS FISCAIS ATIVAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |636|NÚMERO DE DIAS PARA PERÍODO DE CONSULTA NAS NOTAS FISCAIS ENCERRADAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |637|MÁSCARA DO LANÇAMENTO DA GRADE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |638|VENDA RÁPIDA: EXIBIR NÚMERO DA NOTA NO TÉRMINO DO LANÇAMENTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |639|ACEITAR QUALQUER GRADE CADASTRADA NA VENDA DE UM ÍTEM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |640|NOTA DE VENDA: CLIENTE OBRIGATÓRIO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |641|INIBIR CAMPOS DE DESCONTO NA TELA PRINCIPAL DA NOTA DE VENDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |642|CONSIGNAÇÃO: CONFERIR DEVOLUÇÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |643|CONSIGNAÇÃO: SAIR DEVOLUÇÕES QDO IMPRIMIR SOMENTE AS MERC.DO DIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |644|BUSCA COMPLETA NO F6|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |645|MOSTRAR TROCO NO FATURAMENTO DA NOTA DE VENDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |646|NOTA DE VENDA: GERAR ARQUIVO PREVENINDO QUEDA DE ENERGIA NA REQUISIÇÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |647|EMAIL DA EMPRESA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |648|DESCRIÇÃO DA 2ª LINHA DO CABECALHO DO CONTRATO DE FRETE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |649|PROGRAMA ECF: 1) CHART 2)DIGISAT|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |650|NOME DO ARQUIVO E CAMINHO COMPLETO PARA GRAVAÇÃO DA NOTA FISCAL ELETRÔNICA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |651|ETIQUETA PEQUENA: PERGUNTAR SOBRE PARCELAMENTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |652|TESTAR CONTAS EM ABERTO NO LIMITE DE CRÉDITO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |653|TELA BUSCA F6: 1) COND.PAGTO  2)LOCALIZACAO/DADOS GERAIS  3)GRADE (QDO HOUVER)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |654|VENDA RÁPIDA: PARAR NA TELA FECHAMENTO P/ESCOLHER CONTA/CAIXA(CARTÃO)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |655|CARNÊ - TIPO: 1) J.TINTA VERTICAL 2) J.TINTA HORIZONTAL 3) MATRICIAL|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |656|CARNÊ JATO DE TINTA PEQUENO: SE PASSAR DE 5 PARCELAS DIMINUIR LAYOUT|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |657|SIMULAR P.VENDA NO LANC.NF (SE SIM, O IDEAL É PARAM.50 SEJA=NÃO, REAJ.PV.MANUAL)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |658|FOCO NA DIGITAÇÃO DO BALANÇO: 1) CÓD.SISTEMA 2) DESCRIÇÃO 3) CÓD.PADRÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |659|CAPTURAR PARCELA ECF -> FORMA DE PAGAMENTO - DINHEIRO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |660|CAPTURAR PARCELA ECF -> FORMA DE PAGAMENTO - CARTÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |661|CAPTURAR PARCELA ECF -> FORMA DE PAGAMENTO - CHEQUE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |662|CAPTURAR PARCELAS: CAIXA ECF 01|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |663|CAPTURAR PARCELAS: CAIXA ECF 02|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |664|CAPTURAR PARCELAS: CAIXA ECF 03|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |665|CAPTURAR PARCELAS: CAIXA ECF 04|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |666|CAPTURAR PARCELAS: CAIXA ECF 05|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |667|CAPTURAR PARCELAS: CAIXA ECF 06|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |668|PEDIR NÚMERO DO ORÇAMENTO DA  NOTA DE VENDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |669|TÍTULO PARA ORÇAMENTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |670|MODELO DE NOTA FISCAL PADRÃO PARA NOTA DE SAÍDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |671|PASTA/ARQUIVO DA IMPORTAÇÃO DA TRANSFERÊNCIA DE PRODUTOS MS LOJAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |672|PASTA/ARQUIVO DA EXPORTAÇÃO DA TRANSFERÊNCIA DE PRODUTOS MS LOJAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |673|DATA ULTIMA TRANSFERÊNCIA DE PRODUTOS (MS LOJAS/MS LOJAS)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |674|TÍTULO PARA CLASSIFICAÇÃO 1 NO CADASTRO DA MERCADORIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |675|TÍTULO PARA CLASSIFICAÇÃO 2 NO CADASTRO DA MERCADORIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |676|NÚMERO MÁXIMO DE TENTATIVAS DE CAPTURAR UM CUPOM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |677|NOME DO DOCUMENTO PADRÃO NA EMISSÃO DE CONTRATOS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |678|CÓDIGO DE MERCADORIA PARA NCM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |679|SAIR NA 2ª LINHA DA ETIQUETA PEQUENA MATRICIAL: 1) DESCRIÇÃO 2)PREÇO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |680|DATA ULTIMA TRANSFERÊNCIA DE FORNECEDORES (MS LOJAS/MS LOJAS)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |681|PASTA/ARQUIVO DA EXPORTAÇÃO DA TRANSFERÊNCIA DE FORNECEDORES MS LOJAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |682|PASTA/ARQUIVO DA IMPORTAÇÃO DA TRANSFERÊNCIA DE FORNECEDORES MS LOJAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |683|TRANSFERÊNCIA DE FORNECEDORES (MS LOJAS/MS LOJAS) À PARTIR DO ID|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |684|CONSIGNAÇÃO: MANTER DT.BALANÇO ORIGINAL NA IMPRESSÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |685|CONSIGNAÇÃO: DESCONTAR MERCADORIA VENDIDA NO LIMITE DE CRÉDITO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |686|COMISSÃO SOBRE O VALOR DA NOTA SEM ACRÉSCIMO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |687|COMISSÃO DE SERVIÇO PARA VENDEDORES - SÓ QUANDO PARÂMETRO 131 = 1|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |688|PEDIDO COM NUMERAÇÃO AUTOMÁTICA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |689|PROPRIETÁRIO PADRÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |690|CFOP PADRÃO - NO CASO DE EMISSÃO DE CONHECIMENTO ELETRÔNICO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |691|REMETENTE PADRÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |692|TRABALHA COM CONHECIMENTO DE TRANSPORTE ELETRÔNICO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |693|CIDADE ORIGEM PADRÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |694|CIDADE DESTINO PADRÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |695|BASE DE CÁLCULO PARA RPA: 1) VALOR BRUTO 2) VALOR LÍQUIDO SEM TX.ADM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |696|TIPO DE IMPOSTO PARA TAXA ADMINISTRATIVA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |697|SE ALTERAR CTA MOV.VINCULADO "510"=NÃO, ESCOLHA TIPO: 1)RECEBER 2)PAGAR 3)AMBOS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |698|SE NF ENTRADA FOR REATIVADA, SÓ CALCULAR CUSTO/VENDA  COM ?? DIAS APÓS LANCTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |699|NF-E: CODIGO PREFERIDO - 1) SISTEMA 2) PADRAO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |700|MARGEM (%) NO P.CUSTO NA N.VENDA, SE TIPO PREÇO=P, NO CAD.TIPO NOTA (CUSTO + ?%)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |701|EXPORTAÇÃO DE CLIENTES P/CHART: CIDADE = CIDADE+ESTADO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |702|NÚMERO DE CASAS DECIMAIS DO PREÇO DE CUSTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |703|NOME DO FABRICANTE NO LUGAR DO CÓD.FABRICANTE NA NF|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |704|SAIR REGISTRO ADICIONAL DE MENSAGEM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |705|NOME DA SECRETÁRIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |706|NOME DA DIRETORA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |707|PORTARIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |708|PORTARIA - CONTINUAÇÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |709|AUMENTAR COLUNA DE CODIGOS DA MERCADORIA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |710|DATA DO MOVIMENTO NO MOVIMENTO DA MERCADORIA = DATA DE EMISSAO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |711|MOSTRAR TELA DE CONDIÇÕES DE PAGAMENTO NO F6 (CONSULTA DE MERCADORIAS)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |712|LIMITE DE CRÉDITO AUTOMÁTICO SOBRE VALOR BRUTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |713|LIMITE NO PRÉ-CADASTRO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |714|MOVIMENTAÇÃO DA MERCADORIA COM PREÇO BRUTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |715|SAIR NA ETIQUETA 38X20 J.TINTA/LASER: 1) CÓDIGO SISTEMA 2) PADRÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |716|ACEITAR CAPTURAR MERCADORIAS DE NOTA DE VENDA ATIVA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |717|TIPO DE CÓDIGO PADRÃO NO LANÇAMENTO DE NOTA FISCAL (EM BRANCO ASSUME O PARAM:12)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |718|PLANO DE CONTAS PARA FRETES À RECEBER|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |719|PLANO DE CONTAS PARA VALE PEDÁGIO À RECEBER|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |720|PLANO DE CONTAS PARA DESCARGA À RECEBER|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |721|TIPO SEQUÊNCIA NO CÓDIGO DA MERCADORIA: 1) GRUPO 2) SUBGRUPO 3) NENHUM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |722|NF-E: TIPO REGIME (CRT) 1-SIMPLES NACIONAL 2-SIMPLES EXCESSO REC.BRUTA 3-NORMAL|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |723|VERSÃO DA NF-E: 1) VERSÃO 1.X   2) VERSÃO 2.X   3) VERSÃO 3.X|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |724|ALTERAR VALOR DA CONTA SOMENTE NO PERFIL ADMINISTRATIVO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |725|TIPO DE DOCUMENTO PARA DESCONTO DE DUPLICATAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |726|PLANO DE CONTAS PARA DESCONTO DE DUPLICATAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |727|CENTRO DE CUSTO PARA DESCONTO DE DUPLICATAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |728|TRABALHAR COM BOTÃO DE ENCERRAMENTO NA NOTA DE VENDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |729|CONSIGNAÇÃO: TOTALIZAR DEVOLUÇÃO NA IMPRESSÃO NOTINHA (MODELO 1)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |730|MENSAGEM DA NOTA VENDA 4 (CONSIGNAÇÃO)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |731|MENSAGEM DA NOTA VENDA 5 (CONSIGNAÇÃO)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |732|CONSIGNAÇÃO: TIPO IDENTIFICAÇÃO ANTES DO Nº NOTA: 1)DESC.TIPO LANC. 2)AUTOMÁTICO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |733|MÁSCARA DO CÓDIGO DA MERCADORIA DO TIPO  "GRUPO + CÓDIGO"|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |734|NOTA DE VENDA: GRAVAR DESCONTO INDIVIDUAL|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |735|GERAR NÚMERO CT-E AUTOMATICAMENTE NA EMISSÃO DO MESMO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |736|SE TIPO DE BALANÇO = 2 (PARAMETRO 567), TRABALHAR COM CONFERENTE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |737|ACERTO BALANÇO, SE 567=2: REPROCESSAR SALDOS MANUALMENTE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |738|PEDÁGIO/DESCARGA FAZEM PARTE DO VALOR DO CT-E|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |739|MOSTRAR CAMINHO DO BANCO NA BARRA DE TÍTULO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |740|MOEDA PADRÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |741|FRETE NO ESTADO NA COLUNA ISENTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |742|GRAVA DATA DE EMISSÃO OFICIAL DO SINTEGRA PARA BLOQUEIO DE ALTERAÇÕES|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |743|USA PROCEDURE PARA GRAVACAO DE SALDO - SOMENTE NO CHART|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |744|MARKUP NA APURAÇÃO DO LUCRO NA VENDA: 1.PELO PR.CUSTO 2.PELO PR.COMPRA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |745|CONSIGNAÇÃO: ACEITAR LETRA NO CÓDIGO DE BARRA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |746|CHECAR SALDO QUANDO CAPTURAR MERCADORIAS PARA EMISSAO NF|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |747|DELETAR O PRODUTO NA ALTERAÇÃO E DEPOIS INCLUÍ-LO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |748|ATUALIZA SALDO DO PRODUTO NO PROG.FISCAL AUTOMATICAMENTE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |749|COMPLEMENTO NOS DADOS DO VEÍCULO NA OS: 1) COMPRESSÃO 2) CHASSI/RENAVAM 3)NENHUM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |750|ATIVAR MÓDULO AUDITORIA (VER COM NICÉIA)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |751|NOS REL.VENDAS, QDO DESCONTO NA TROCA FOR 100%: 1) DESCONSIDERAR  2) MANTER|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |752|MODELO DE ESPELHO DA NF.ENTRADA: 1)PADRÃO 2)COLUNA NOVO PREÇO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |753|TRABALHAR COM VEÍCULOS NA NOTA DE VENDA VINCULADO AO CADASTRO DO CLIENTE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |754|XML DA CAIXA ECONÔMICA FEDERAL (COBRAR À PARTE - VER COM NICÉIA)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |755|TRABALHA COM CÓDIGO ALTERNATIVO NO BALANÇO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |756|TRABALHA COM NOTA SEQUENCIAL DE SERVIÇO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |757|CAPTURAR MERCADORIA PARA NF: 1-NORMAL 2-INCA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |758|MERC.S/SALDO NA EMISSÃO NF: 1) IGNORAR 2) DAR MENSAGEM 3) TRAVAR|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |759|GRUPO PARA MERCADORIAS USADAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |760|OPÇÃO DE CADASTRAR MERCADORIA USADA NA INCLUSÃO AUTOMATICAMENTE|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |761|CONSIGNAÇÃO: NA IMPRESSÃO NT.ATIVA, ONDE NÃO HOUVER DEVOLUÇÃO SAIR "0"|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |762|CONSIGNAÇÃO: PEGAR PREÇO DA ÚLTIMA VENDA EM CASO DE DEVOLUÇÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |763|EXPORTAR PARA ECF SOMENTE PRODUTOS COM SALDO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |764|NOTA DE VENDA: SAIR TOTAL EM ABERTO E ATRASO CONFORME PARAMETRO 843|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |765|NOTA DE VENDA: Nº DIAS PARA CONTAS EM ATRASO DO PARÂMETRO 842|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |766|SEGUNDO ENDEREÇO NO PROTOCOLO DE BOLETA E NOTA DE VENDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |767|SEPARAR AS SAÍDAS DAS DEVOLUÇÕES NO REL.RES.MERC.VENDIDAS (CONFERÊNCIA ESTOQUE)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |768|SAIR CONSIGNAÇÃO NA SUGESTÃO DE COMPRAS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |769|CONSIGNAÇÃO: PRAZO DE TROCA NA MESMA NOTA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |770|IR PARA RETAGUARDA PRODUTOS COM OPÇÃO INVENTÁRIO = SIM|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |771|IR PARA RETAGUARDA SOMENTE PREÇO DO INVENTÁRIO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |772|OBSERVAÇÃO  INTERESSE DO FISCO NA EMISSÃO NOTA FISCAL (1)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |773|OBSERVAÇÃO  INTERESSE DO FISCO NA EMISSÃO NOTA FISCAL (2)|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |774|PEDIR MARKUP NO LANÇAMENTO DOS ÍTENS DA NF|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |775|PERMITIR VENDA ABAIXO DO PREÇO DE CUSTO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |776|TÉRMICA MODELO 7: VALOR MÍNIMO PARA SAIR NA ETIQUETA O PREÇO À PRAZO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |777|VALOR MÍNIMO PARA CARTA DE COBRANÇA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |778|CONTROLE DO LOTE DE EMISSÃO DE CARTAS: 1) MANUAL 2) AUTOMÁTICO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |779|CLASSIFICAR CLIENTES: DATA DA ÚLTIMA CLASSIFICAÇÃO|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |780|CLASSIFICAR CLIENTES: PERFIL PARA AVISAR NO INÍCIO DO MÊS|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |781|PERGUNTAR SE QUER FATURAR NO FECHAMENTO DA N.VENDA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |782|SOMENTE O 1º NOME DA MERCADORIA NA NOTA FISCAL ELETRÔNICA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |783|ACERTO BALANÇO, SE 567=1: 1) TODAS AS PÁGINAS 2) PÁGINA ATUAL|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |784|CLASSIFICAÇÃO PREFEITURA|
SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |785|TRABALHAR COM CONFERENTE NO CONTAS: 1) PAGAR 2)RECEBER 3)AMBOS 4)NENHUM|
